state,lat,lng
WV,38.400764,-80.68042
WV,39.315244,-78.600877
WV,39.291492,-79.566692
WV,39.252704,-79.360263
WV,39.361262,-78.919228
WV,39.280828,-78.515564
WV,39.193624,-78.635732
WV,39.251424,-79.527196
WV,39.365623,-79.175028
WV,39.480436,-78.770339
WV,39.25335,-79.365761
WV,39.493528,-78.629379
WV,39.41801,-79.006773
WV,39.22335,-79.098138
WV,39.188848,-79.245129
WV,39.348004,-79.06865
WV,39.461926,-79.04415
WV,39.56553,-78.816689
WV,39.203533,-78.735948
WV,39.31092,-78.733176
WV,39.268404,-78.695857
WV,39.477869,-78.692674
WV,39.463658,-79.591922
WV,39.614076,-78.759815
WV,39.065512,-78.79251
WV,38.643443,-79.170927
WV,38.636066,-79.54677
WV,38.599774,-79.376678
WV,39.195262,-78.524649
WV,38.948082,-78.779544
WV,38.873067,-78.897407
WV,38.701364,-79.478771
WV,38.50506,-79.329078
WV,39.373147,-78.38691
WV,39.052052,-79.037255
WV,39.137013,-78.511742
WV,39.084059,-79.19734
WV,39.01687,-78.97215
WV,38.712366,-79.159635
WV,39.152443,-78.9512
WV,38.978132,-79.142409
WV,39.022312,-78.631364
WV,39.279318,-78.888125
WV,38.943228,-79.276379
WV,39.183385,-78.497141
WV,38.809958,-79.254712
WV,38.831118,-79.411874
WV,38.834494,-79.443168
NC,35.944562,-80.437631
NC,36.376884,-80.596265
NC,36.22393,-80.080018
NC,36.1822,-80.3384
NC,36.209184,-80.693772
NC,36.004018,-80.371445
NC,35.763468,-80.70373
NC,35.811967,-80.554258
NC,36.444588,-80.21657
NC,36.375294,-80.804534
NC,36.194473,-80.530126
NC,36.291218,-80.238076
NC,36.10595,-80.819786
NC,36.326683,-80.338048
NC,36.503332,-80.211368
NC,36.092164,-80.44061
NC,36.516657,-80.82397
NC,36.372196,-79.967095
NC,36.448735,-79.979965
NC,35.896995,-80.579514
NC,36.458463,-80.620723
NC,36.4995,-80.6078
NC,36.160688,-80.378555
NC,36.413118,-80.47283
NC,36.342777,-80.055118
NC,36.339284,-80.44511
NC,36.241778,-80.29525
NC,36.480137,-80.096185
NC,36.31518,-80.581493
NC,36.463462,-79.907854
NC,36.5004,-80.6268
NC,36.240126,-80.39502
NC,36.181824,-80.163394
NC,36.322771,-80.177976
NC,36.460714,-80.366714
NC,35.782858,-80.609361
NC,36.123283,-80.637072
NC,36.2404,-80.2936
NC,36.2404,-80.2936
NC,36.2404,-80.2936
NC,36.118017,-80.20037
NC,36.0983,-80.2466
NC,36.053601,-80.317729
NC,36.097729,-80.323493
NC,36.165271,-80.240928
NC,36.148011,-80.324205
NC,35.993781,-80.174643
NC,36.0866,-80.2488
NC,36.133262,-80.277173
NC,36.089442,-80.224365
NC,36.0986,-80.2468
NC,36.0983,-80.2466
NC,36.1004,-80.2485
NC,36.0967,-80.2507
NC,36.096,-80.2466
NC,36.0999,-80.2467
NC,36.1042,-80.2444
NC,36.022309,-80.290864
NC,36.0768,-80.2497
NC,36.1002,-80.2088
NC,36.1005,-80.2083
NC,36.1025,-80.2053
NC,36.0964,-80.2096
NC,36.1003,-80.2498
NC,36.0987,-80.2508
NC,36.0351,-79.4863
NC,36.185335,-79.505692
NC,35.736995,-79.77037
NC,35.7075,-79.8137
NC,35.639792,-79.837802
NC,35.596643,-79.376426
NC,35.580925,-79.535264
NC,35.338011,-79.755106
NC,36.463544,-79.274298
NC,35.6458,-79.4149
NC,36.205687,-79.675814
NC,36.028661,-79.497186
NC,36.0956,-79.4382
NC,36.208934,-79.379092
NC,35.7738,-79.1426
NC,35.256275,-79.799824
NC,35.7518,-79.7317
NC,36.195652,-79.16997
NC,35.893897,-79.699856
NC,36.095873,-80.00471
NC,35.5532,-79.2348
NC,35.620257,-80.085057
NC,35.334064,-79.6397
NC,36.065892,-79.199567
NC,36.2048,-79.486089
NC,35.4403,-79.7839
NC,35.779764,-79.708304
NC,36.171053,-79.585608
NC,35.564048,-79.344892
NC,35.967271,-79.335749
NC,35.566626,-79.282779
NC,36.044768,-79.323364
NC,35.4793,-79.5233
NC,35.95657,-79.992752
NC,35.9557,-80.0057
NC,35.953398,-80.044314
NC,35.906674,-79.953118
NC,35.9557,-80.0057
NC,36.011878,-80.039182
NC,36.069564,-79.064393
NC,35.183468,-79.640032
NC,35.994324,-79.92963
NC,35.950208,-79.631599
NC,36.118256,-80.07602
NC,36.1199,-80.0738
NC,36.485107,-79.738993
NC,36.4884,-79.7667
NC,36.389013,-79.170394
NC,35.732286,-80.191576
NC,35.8238,-80.2538
NC,35.8238,-80.2538
NC,35.874112,-80.330925
NC,35.887051,-79.563156
NC,35.760581,-80.387007
NC,36.113694,-79.670372
NC,36.136502,-79.267004
NC,36.508343,-79.217338
NC,35.219835,-79.974232
NC,36.172118,-79.991758
NC,36.462774,-79.480087
NC,35.753878,-79.205479
NC,35.928908,-79.750414
NC,36.293418,-79.194779
NC,36.500448,-79.39326
NC,35.687416,-79.616002
NC,35.838808,-79.797691
NC,36.341886,-79.64371
NC,36.3547,-79.6644
NC,35.457928,-79.551779
NC,36.445874,-79.549546
NC,35.51048,-79.199727
NC,35.4797,-79.1809
NC,35.365704,-79.148242
NC,35.9472,-79.322
NC,35.521479,-79.696354
NC,36.07554,-79.630273
NC,36.494574,-79.092734
NC,35.717116,-79.440848
NC,35.897854,-79.400424
NC,35.797443,-79.896332
NC,35.6676,-80.2672
NC,35.796228,-79.56882
NC,35.43541,-79.796564
NC,36.26935,-79.972774
NC,36.22888,-79.87233
NC,36.0211,-79.3614
NC,35.863779,-80.101318
NC,35.8825,-80.0824
NC,35.803155,-79.981124
NC,35.431521,-79.953804
NC,36.0101,-80.1394
NC,35.9029,-80.2573
NC,36.4,-79.7732
NC,35.251594,-79.533942
NC,36.037424,-79.607189
NC,36.385034,-79.345745
NC,36.071916,-79.769346
NC,36.0726,-79.7925
NC,36.061556,-79.823444
NC,36.0726,-79.7925
NC,36.115362,-79.738186
NC,35.991318,-79.761739
NC,36.006178,-79.872066
NC,36.102377,-79.815407
NC,36.105506,-79.936434
NC,36.11,-79.895031
NC,36.078398,-79.770908
NC,36.0726,-79.7925
NC,36.06992,-79.81084
NC,36.0726,-79.7925
NC,36.0726,-79.7925
NC,36.0726,-79.7925
NC,36.0726,-79.7925
NC,36.0726,-79.7925
NC,36.0728,-79.7939
NC,36.0726,-79.7925
NC,36.0726,-79.7925
NC,36.0726,-79.7925
NC,36.0726,-79.7925
NC,36.18243,-79.80822
NC,36.0444,-79.8596
NC,36.078598,-79.954254
NC,36.0726,-79.7925
NC,36.0726,-79.7925
NC,35.480986,-78.692003
NC,35.711544,-78.9187
NC,36.151666,-78.883758
NC,35.417557,-78.498316
NC,35.417365,-78.996082
NC,35.407016,-78.739058
NC,36.495826,-78.554822
NC,35.959052,-78.247241
NC,36.129644,-78.766572
NC,35.910972,-79.082087
NC,35.759644,-78.779491
NC,35.7917,-78.7816
NC,35.803578,-78.79569
NC,35.967136,-79.040886
NC,35.9131,-79.0563
NC,35.922166,-79.160724
NC,35.841038,-79.02982
NC,35.73379,-78.77135
NC,35.813926,-78.882067
NC,35.614603,-78.457851
NC,35.419231,-78.661155
NC,36.105278,-78.681791
NC,35.79427,-78.918739
NC,35.418054,-78.369767
NC,36.116257,-78.472552
NC,35.5435,-78.832778
NC,35.640522,-78.37852
NC,35.646575,-78.5757
NC,35.370014,-78.1093
NC,35.344447,-77.965928
NC,35.3849,-77.9931
NC,35.3849,-77.9931
NC,35.360718,-77.902523
NC,36.321797,-78.41235
NC,36.371868,-78.379098
NC,35.683338,-78.813264
NC,35.604561,-78.861222
NC,36.263087,-79.073615
NC,35.612938,-78.150546
NC,35.3968,-78.8094
NC,36.199648,-78.45392
NC,35.791996,-78.475758
NC,35.345167,-78.868212
NC,36.082942,-78.212862
NC,36.410308,-78.051264
NC,35.4167,-78.9339
NC,36.469223,-78.300888
NC,35.56302,-78.201716
NC,36.4007,-78.3248
NC,35.787673,-78.203331
NC,35.614786,-79.063347
NC,35.861991,-78.818149
NC,35.641473,-78.967191
NC,36.48813,-78.190525
NC,36.350442,-78.648391
NC,35.512002,-78.239157
NC,35.43251,-78.165607
NC,36.457338,-78.238143
NC,35.92001,-78.457368
NC,36.252422,-78.894862
NC,36.410992,-78.976852
NC,36.416324,-78.939927
NC,35.58806,-78.251706
NC,35.480752,-78.349111
NC,36.208327,-78.732405
NC,36.451952,-78.572756
NC,36.298946,-78.925316
NC,36.519456,-78.44137
NC,36.4264,-78.0037
NC,35.981296,-78.550181
NC,35.9798,-78.5102
NC,36.324908,-78.135612
NC,35.783706,-78.390286
NC,35.565346,-78.66091
NC,35.5829,-78.3549
NC,36.4865,-78.1714
NC,36.002084,-78.444731
NC,35.820692,-78.323718
NC,35.9134,-79.0561
NC,35.775211,-78.634324
NC,35.7719,-78.6388
NC,35.683682,-78.664144
NC,35.816936,-78.563843
NC,35.790371,-78.652752
NC,35.737593,-78.721192
NC,35.818811,-78.71404
NC,35.809159,-78.645188
NC,35.842711,-78.63185
NC,35.743602,-78.536408
NC,35.7746,-78.6403
NC,35.851876,-78.702013
NC,35.923982,-78.716682
NC,35.94882,-78.613315
NC,35.902182,-78.627742
NC,35.870606,-78.533618
NC,35.904084,-78.768873
NC,35.7719,-78.6388
NC,35.7719,-78.6388
NC,35.7719,-78.6388
NC,35.7719,-78.6388
NC,35.872317,-78.798618
NC,35.7719,-78.6388
NC,35.7719,-78.6388
NC,35.7719,-78.6388
NC,35.7719,-78.6388
NC,35.7719,-78.6388
NC,35.7719,-78.6388
NC,35.7719,-78.6388
NC,35.7719,-78.6388
NC,35.7719,-78.6388
NC,35.7719,-78.6388
NC,35.7719,-78.6388
NC,35.7719,-78.6388
NC,35.7719,-78.6388
NC,35.8973,-78.5696
NC,35.7719,-78.6388
NC,35.7719,-78.6388
NC,35.90672,-78.749038
NC,35.7719,-78.6388
NC,35.814801,-78.720216
NC,35.7719,-78.6388
NC,35.7719,-78.6388
NC,35.7719,-78.6388
NC,35.995918,-78.902135
NC,35.993899999999996,-78.8986
NC,35.946905,-78.794098
NC,36.039046,-78.831844
NC,36.033619,-78.982388
NC,35.993193,-78.94173
NC,35.948152,-78.955534
NC,36.0073,-78.9206
NC,35.913747,-78.86333
NC,35.993899999999996,-78.8986
NC,35.993899999999996,-78.8986
NC,36.091772,-78.899662
NC,35.885691,-78.929493
NC,35.993899999999996,-78.8986
NC,35.993899999999996,-78.8986
NC,35.993899999999996,-78.8986
NC,35.918873,-77.731863
NC,35.9396,-77.8008
NC,35.898918,-77.85835
NC,35.987256,-77.848535
NC,36.195198,-77.092004
NC,35.307614,-76.773972
NC,35.801956,-78.082737
NC,35.473271,-76.760011
NC,36.025296,-77.777548
NC,35.513521,-76.596484
NC,35.5857,-77.5171
NC,35.756616,-77.38589
NC,35.633466,-77.932404
NC,35.38522,-76.926138
NC,35.92334,-77.696557
NC,36.109878,-78.081243
NC,35.442511,-77.075544
NC,36.488704,-77.033813
NC,35.832482,-77.441263
NC,36.416396,-77.256976
NC,35.345609,-76.86055
NC,35.810364,-77.864902
NC,36.196945,-77.719464
NC,35.524618,-76.050433
NC,35.8347,-77.1737
NC,35.599023,-76.260656
NC,35.701452,-77.503171
NC,35.585317,-77.568367
NC,35.690419,-77.636238
NC,35.54859,-77.957656
NC,36.478206,-77.535078
NC,36.512044,-77.717634
NC,35.6116,-77.3732
NC,35.6631,-77.369092
NC,35.6112,-77.3731
NC,35.6112,-77.3731
NC,35.513026,-77.201504
NC,36.288649,-77.559248
NC,35.950164,-77.230225
NC,35.909221,-77.27697
NC,36.521242,-77.854275
NC,36.012356,-77.443016
NC,36.251473,-77.932841
NC,36.373692,-77.443846
NC,35.772772,-76.884616
NC,36.186671,-77.181039
NC,36.064772,-77.203161
NC,36.41099,-77.880562
NC,35.638997,-78.030994
NC,35.786528,-77.644312
NC,36.501807,-77.294176
NC,36.420116,-77.065312
NC,36.020452,-77.998174
NC,35.975238,-77.307596
NC,35.523838,-77.288253
NC,35.623305,-76.718936
NC,35.8205,-77.3109
NC,36.492412,-77.190738
NC,35.486124,-77.974478
NC,35.815424,-77.666588
NC,35.598816,-76.812706
NC,36.508688,-77.483945
NC,36.3632,-77.2395
NC,36.0384,-77.9068
NC,36.265792,-77.33751
NC,36.414812,-77.714025
NC,35.815464,-77.261866
NC,36.189308,-77.248841
NC,35.653671,-77.775303
NC,36.128394,-77.402533
NC,35.5384,-76.453714
NC,36.488374,-77.39631
NC,36.509969,-77.174996
NC,35.865594,-77.83036
NC,35.5749,-77.2806
NC,35.738707,-78.107894
NC,35.9679,-77.4458
NC,35.949475,-78.114722
NC,35.61021,-77.8062
NC,35.71364,-77.273658
NC,35.416114,-76.26658
NC,35.885969,-77.506034
NC,36.2514,-77.4856
NC,35.589088,-77.727333
NC,35.596535,-77.006273
NC,36.411282,-77.5906
NC,36.10061,-77.768194
NC,35.806785,-77.057044
NC,35.677489,-77.912469
NC,35.7213,-77.9155
NC,35.7213,-77.9155
NC,35.799686,-77.97908
NC,36.31114,-77.198131
NC,36.3018,-76.2238
NC,36.3018,-76.2238
NC,36.317064,-76.27538
NC,36.296771,-77.018298
NC,35.336764,-75.510004
NC,36.313566,-75.911188
NC,36.359834,-75.995817
NC,36.307658,-76.513697
NC,36.355577,-76.163651
NC,36.312994,-76.850488
NC,36.357036,-75.94273
NC,36.164306,-76.844594
NC,35.797912,-76.206504
NC,36.496654,-76.590876
NC,36.389418,-75.838035
NC,35.81631,-76.471684
NC,36.431262,-75.997144
NC,36.157,-76.3166
NC,36.121265,-76.565424
NC,36.424173,-76.858867
NC,35.241483,-75.617633
NC,36.49286,-76.793062
NC,36.37796,-76.712822
NC,36.24389,-75.903803
NC,36.118409,-75.83133
NC,36.295528,-76.774504
NC,35.219386,-75.687242
NC,36.184575,-76.391049
NC,36.356374,-76.631518
NC,36.190701,-75.86037
NC,36.044,-75.687078
NC,36.136112,-75.729414
NC,36.51675,-76.017436
NC,35.822866,-75.886176
NC,35.895018,-75.670684
NC,36.400228,-76.002888
NC,36.073224,-76.767058
NC,36.467089,-76.158208
NC,35.813176,-76.753124
NC,36.085846,-75.800008
NC,36.2666,-75.886029
NC,36.147659,-75.838013
NC,36.223521,-76.966643
NC,35.671387,-75.496086
NC,36.4614,-76.8125
NC,35.844008,-76.546798
NC,35.474875,-75.485005
NC,36.358956,-76.086698
NC,36.261984,-76.008225
NC,36.466228,-76.358719
NC,35.774129,-75.831418
NC,36.421411,-76.577336
NC,36.247378,-76.63032
NC,35.839141,-75.639946
NC,35.562896,-75.473837
NC,35.99419,-76.942242
NC,36.215999,-76.480688
NC,36.396326,-76.936051
NC,35.338477,-80.209994
NC,35.3544,-80.1903
NC,35.405054,-81.089852
NC,35.106882,-80.102552
NC,35.409755,-80.106605
NC,35.7188,-80.8984
NC,35.218354,-81.042952
NC,35.327263,-81.288257
NC,35.255584,-81.649487
NC,35.467813,-81.791796
NC,35.280566,-81.790526
NC,35.530002,-81.635017
NC,35.3991,-81.393842
NC,35.575642,-80.59619
NC,35.2381,-81.7701
NC,35.378204,-80.524292
NC,35.4089,-80.5794
NC,35.419708,-80.675816
NC,35.470846,-80.886209
NC,35.234322,-81.079276
NC,35.417208,-81.33654
NC,35.351626,-81.183724
NC,35.5095,-80.8433
NC,35.483306,-80.797854
NC,35.507274,-81.037174
NC,35.19993,-81.543914
NC,35.6818,-80.4328
NC,35.391915,-81.756021
NC,35.5867,-80.4633
NC,35.4288,-81.5019
NC,35.309842,-81.870287
NC,35.229809,-81.242912
NC,35.2616,-81.1875
NC,35.261904,-81.149754
NC,35.2616,-81.1875
NC,35.244282,-81.125253
NC,35.4108,-80.8434
NC,35.510274,-80.320814
NC,35.616452,-80.444174
NC,35.205958,-81.475715
NC,35.2425,-81.8753
NC,35.298868,-80.647537
NC,35.25135,-81.779506
NC,35.403708,-81.203004
NC,35.400197,-80.866352
NC,35.111471,-80.609882
NC,35.455008,-81.108086
NC,35.499715,-80.676534
NC,35.4874,-80.6218
NC,35.493983,-80.575249
NC,35.25654,-81.369912
NC,35.545676,-80.614461
NC,35.316683,-81.667995
NC,35.476318,-81.571832
NC,34.990347,-79.963184
NC,35.480518,-81.250199
NC,35.4736,-81.2547
NC,35.294434,-80.402291
NC,35.271061,-81.099142
NC,35.256762,-81.079574
NC,34.824542,-79.960128
NC,35.005014,-80.35865
NC,35.074212,-80.686885
NC,35.110446,-80.708955
NC,35.1169,-80.7237
NC,35.245767,-80.523064
NC,34.9379,-80.6688
NC,35.486712,-80.287975
NC,35.070306,-80.529505
NC,34.9853,-80.5498
NC,34.901772,-80.538084
NC,35.256957,-81.733427
NC,35.588778,-80.762717
NC,35.571472,-80.895998
NC,34.86325,-80.013399
NC,35.323088,-81.016616
NC,35.5432,-80.8475
NC,35.391344,-80.409069
NC,35.660354,-80.710404
NC,35.2795,-80.7358
NC,35.454222,-80.202565
NC,35.218841,-80.159832
NC,35.226778,-80.328652
NC,35.2747,-80.9387
NC,34.958686,-80.247074
NC,35.077531,-80.890748
NC,35.01056,-80.181062
NC,35.4108,-81.6447
NC,35.503388,-80.262548
NC,35.52046,-80.455747
NC,35.334654,-82.035952
NC,35.71288,-80.444172
NC,35.6705,-80.4744
NC,35.62448,-80.397511
NC,35.694216,-80.558152
NC,35.364426,-81.5682
NC,35.2923,-81.5356
NC,35.240607,-81.589832
NC,35.692742,-80.431704
NC,35.362562,-81.925473
NC,35.21275,-80.43256
NC,35.385008,-81.04397
NC,35.680374,-80.871896
NC,35.48757,-81.979763
NC,35.549362,-81.407226
NC,35.361535,-81.428475
NC,35.054174,-80.083576
NC,34.925912,-80.73473
NC,34.963934,-80.434734
NC,35.2287,-80.8458
NC,35.227646,-80.84375
NC,35.208484,-80.858125
NC,35.213364,-80.8262
NC,35.218036,-80.786844
NC,35.251784,-80.820887
NC,35.195578,-80.826754
NC,35.235858,-80.908465
NC,35.17662,-80.852575
NC,35.131046,-80.851183
NC,35.171222,-80.792094
NC,35.18145,-80.747842
NC,35.28457,-80.733757
NC,35.279208,-80.955158
NC,35.251976,-80.697133
NC,35.301252,-80.901662
NC,35.171004,-80.915103
NC,35.2267,-80.8434
NC,35.2267,-80.8434
NC,35.2267,-80.8434
NC,35.2267,-80.8434
NC,35.2267,-80.8434
NC,35.303614,-80.733927
NC,35.2267,-80.8434
NC,35.106787,-80.829246
NC,35.185389,-80.649343
NC,35.2267,-80.8434
NC,35.2267,-80.8434
NC,35.2267,-80.8434
NC,35.2267,-80.8434
NC,35.2267,-80.8434
NC,35.2267,-80.8434
NC,35.2267,-80.8434
NC,35.2267,-80.8434
NC,35.2267,-80.8434
NC,35.2267,-80.8434
NC,35.2267,-80.8434
NC,35.2267,-80.8434
NC,35.2267,-80.8434
NC,35.2257,-80.8433
NC,35.2226,-80.8452
NC,35.2267,-80.8434
NC,35.2267,-80.8434
NC,35.2267,-80.8434
NC,35.2196,-80.8405
NC,35.2267,-80.8434
NC,35.2267,-80.8434
NC,35.2267,-80.8434
NC,35.2267,-80.8434
NC,35.326156,-80.746054
NC,35.21,-80.69
NC,35.2267,-80.8434
NC,35.2267,-80.8434
NC,35.340751,-80.7936
NC,35.113086,-80.761833
NC,35.2267,-80.8434
NC,35.2229,-80.8452
NC,35.123281,-80.933955
NC,35.189283,-80.834012
NC,35.2267,-80.8434
NC,35.050811,-80.822143
NC,35.133437,-81.006914
NC,35.2229,-80.8452
NC,35.2229,-80.8452
NC,35.2229,-80.8452
NC,35.2229,-80.8452
NC,35.2229,-80.8452
NC,35.2229,-80.8452
NC,35.2267,-80.8434
NC,35.2267,-80.8434
NC,35.2267,-80.8434
NC,35.2267,-80.8434
NC,35.2267,-80.8434
NC,35.2267,-80.8434
NC,35.066255,-78.88934
NC,35.0527,-78.8789
NC,35.08744,-78.96894
NC,35.017952,-78.993155
NC,35.056344,-78.908696
NC,34.931311,-78.920537
NC,35.146635,-78.990966
NC,35.172756,-79.016122
NC,35.0527,-78.8789
NC,35.12672,-79.165988
NC,35.171484,-78.895655
NC,34.97795,-78.702008
NC,35.06445,-79.018655999999993
NC,35.123312,-79.460264
NC,35.0241,-78.616769
NC,34.4086,-79.0477
NC,34.562365,-78.752126
NC,35.315817,-78.855056
NC,35.152295,-78.102314
NC,35.287932,-79.181772
NC,35.354624,-79.436892
NC,34.986013,-78.34307
NC,35.0021,-78.3309
NC,34.910118,-79.821664
NC,35.0024,-78.9738
NC,34.657513,-78.710252
NC,35.283104,-78.019544
NC,35.277056,-78.542477
NC,35.3061,-78.6095
NC,34.70272,-78.548958
NC,35.098764,-79.7509
NC,35.327042,-78.741944
NC,34.440291,-79.14981
NC,35.123068,-78.167911
NC,35.192968,-78.649276
NC,34.761667,-79.582282
NC,35.167305,-78.63051
NC,34.889132,-79.68062
NC,35.050194,-79.549889
NC,34.925262,-78.916161
NC,34.969342,-77.933223
NC,35.240259,-79.315498
NC,34.8928,-79.570087
NC,34.759283,-79.46481
NC,34.7736,-79.4632
NC,35.3686,-79.1856
NC,35.23131,-78.783586
NC,34.905448,-79.077793
NC,34.592052,-78.967289
NC,34.6181,-79.0086
NC,34.660208,-79.079674
NC,34.366856,-79.120476
NC,34.980128,-79.620281
NC,34.715876,-79.336443
NC,35.179611,-78.078328
NC,35.24335,-78.36939
NC,35.174074,-79.72869
NC,35.349539,-79.095414
NC,34.426164,-79.035678
NC,35.1995,-79.4706
NC,34.902011,-78.993091
NC,34.690823,-79.168973
NC,35.086934,-79.510052
NC,35.202868,-79.46094
NC,34.4759,-79.0309
NC,34.978726,-79.247015
NC,34.836798,-79.214671
NC,34.858228,-79.049594
NC,34.929835,-79.784392
NC,34.9496,-79.7549
NC,35.001127,-78.50655
NC,34.56014,-79.278751
NC,34.793339,-78.969934
NC,35.046746,-78.505288
NC,34.846884,-79.112213
NC,35.172066,-79.389525
NC,35.1736,-79.3925
NC,35.228317,-78.983116
NC,35.032929,-78.698866
NC,34.753016,-78.809476
NC,34.956401,-78.191279
NC,35.222951,-79.227424
NC,35.127098,-78.740525
NC,34.903002,-79.425993
NC,34.989136,-78.053481
NC,34.770858,-78.731556
NC,34.265871,-77.969741
NC,34.2259,-77.9451
NC,34.22192,-77.870397
NC,34.2259,-77.9451
NC,34.27068,-77.859495
NC,34.2259,-77.9451
NC,34.2259,-77.9451
NC,34.2296,-77.9389
NC,34.133744,-77.855354
NC,34.2257,-77.9451
NC,34.294059,-77.796455
NC,34.12577,-77.920954
NC,34.07299,-78.451468
NC,34.508993,-78.188812
NC,34.01517,-78.169214
NC,34.270989,-78.40211
NC,34.2856,-78.7015
NC,34.559404,-77.945254
NC,34.037844,-77.903582
NC,34.337664,-77.899708
NC,34.287423,-78.924698
NC,34.326844,-78.849239
NC,34.176032,-78.796542
NC,34.505266,-78.665286
NC,34.475063,-78.449038
NC,34.424718,-78.112442
NC,34.272167,-78.26213
NC,34.411545,-78.894936
NC,34.304215,-79.019428
NC,34.80422,-78.402139
NC,34.283244,-78.600218
NC,34.441389,-77.674658
NC,34.688508,-78.289848
NC,34.49116,-77.544888
NC,34.580912,-78.236162
NC,34.504955,-78.309872
NC,33.970858,-77.922954
NC,34.34308,-78.523971
NC,34.253876,-78.103084
NC,33.989015,-78.56034
NC,34.874702,-78.076328
NC,34.615399,-77.747989
NC,34.105218,-78.627993
NC,34.390078,-78.285903
NC,34.474315,-77.89169
NC,34.81779,-78.085027
NC,33.9593,-78.431
NC,34.512118,-77.42675
NC,33.96282,-78.042053
NC,34.058711,-78.321656
NC,34.09293,-78.791954
NC,34.776228,-78.021058
NC,33.907604,-78.124192
NC,34.760682,-77.939562
NC,33.911555,-78.595532
NC,33.904022,-78.518859
NC,33.936146,-78.454755
NC,33.956706,-78.400999
NC,34.285434,-78.63755
NC,34.63641,-78.044986
NC,34.114758,-78.087957
NC,34.216897,-77.793306
NC,35.264366,-77.499001
NC,35.2625,-77.5817
NC,35.2625,-77.5817
NC,35.22683,-77.651097
NC,35.093107,-77.8212
NC,35.1477,-76.8108
NC,35.001486,-76.8044
NC,34.890044,-76.357502
NC,34.697271,-76.792974
NC,35.439358,-77.380616
NC,35.189112,-76.712784
NC,34.891116,-76.53507
NC,34.888621,-77.744686
NC,35.122368,-77.020945
NC,34.819234,-77.734893
NC,35.0092,-77.5003
NC,35.205071,-77.288321
NC,34.790556,-76.470922
NC,35.135847,-77.69497
NC,35.260896,-77.387335
NC,35.289239,-77.018329
NC,34.73307,-76.541755
NC,35.093022,-76.877464
NC,35.384636,-77.414483
NC,34.665380999999996,-76.542773
NC,34.897706,-76.867361
NC,34.8973,-76.9091
NC,35.25232,-76.539976
NC,35.420665,-77.552571
NC,34.660524,-77.259458
NC,34.729522,-77.498376
NC,34.7538,-77.4309
NC,34.644914,-77.321171
NC,34.735572,-77.378745
NC,34.73567,-77.312931
NC,34.7158,-77.4504
NC,34.817584,-77.375096
NC,34.691189,-77.343973
NC,35.317633,-77.77143
NC,35.292336,-76.570852
NC,34.72989,-76.520357
NC,35.48797,-77.60043
NC,34.852952,-77.233579
NC,35.116111,-76.675154
NC,34.738947,-76.766436
NC,35.099246,-76.981852
NC,35.1084,-77.0446
NC,35.071026,-77.114132
NC,35.1084,-77.0446
NC,35.1084,-77.0446
NC,34.775636,-76.885927
NC,35.056788,-76.699534
NC,35.024833,-77.730516
NC,35.024252,-77.232858
NC,34.852617,-77.567756
NC,34.688782,-76.88671
NC,34.887097,-76.387851
NC,35.203394,-77.885312
NC,34.787934,-76.507202
NC,35.45113,-77.655968
NC,34.858408,-76.412238
NC,34.75852,-77.143284
NC,35.1363,-76.7492
NC,34.74003,-77.109483
NC,35.081038,-77.482354
NC,35.310312,-77.181617
NC,35.188808,-76.66897
NC,34.805568,-76.499234
NC,35.522956,-77.411902
NC,34.663864,-77.006645
NC,35.780393,-81.33651
NC,35.67682,-81.385287
NC,35.7334,-81.3416
NC,36.187108,-81.831167
NC,36.122346,-81.749738
NC,36.058088,-81.316149
NC,36.225041,-81.656946
NC,36.21414,-81.678913
NC,35.687117,-81.039168
NC,35.735012,-81.138793
NC,36.005759,-81.752853
NC,35.671746,-81.555475
NC,35.741044,-81.215278
NC,36.4712,-81.644809
NC,36.030231,-81.923055
NC,36.481406,-81.37388
NC,36.201388,-81.517832
NC,35.759842,-81.601444
NC,36.319026,-80.852816
NC,36.203675,-81.952829
NC,36.523334,-80.968815
NC,36.120335,-81.424922
NC,35.888144,-80.891066
NC,36.289116,-81.496806
NC,36.441796,-81.003008
NC,35.7287,-81.7795
NC,36.336276,-81.370352
NC,35.836248,-81.44957
NC,36.545148,-81.421522
NC,35.9137,-81.5393
NC,35.96449,-80.770468
NC,36.334453,-81.123675
NC,35.935977,-81.060017
NC,35.720059,-81.423754
NC,35.841336,-81.477371
NC,36.402418,-81.408604
NC,35.9725,-81.8951
NC,36.221775,-80.8137
NC,36.517855,-81.546664
NC,36.439295,-81.268174
NC,35.95583,-81.531037
NC,36.080158,-81.864924
NC,35.9592,-81.9431
NC,36.325466,-81.207254
NC,35.573174,-81.160071
NC,36.26553,-81.281121
NC,36.0825,-81.9964
NC,36.0651,-81.9028
NC,36.064597,-81.137997
NC,35.761193,-81.723971
NC,36.1585,-81.1478
NC,36.026391,-81.933475
NC,35.644075,-81.242969
NC,36.168302,-81.063274
NC,35.971251,-80.86293
NC,35.9886,-81.5588
NC,36.026197,-81.836697
NC,36.535532,-81.295192
NC,36.0267,-82.0082
NC,36.216754,-81.362062
NC,35.726121,-81.47174
NC,35.7739,-81.4315
NC,36.386325,-81.01965
NC,36.220033,-80.996731
NC,36.199749,-80.929514
NC,35.752818,-81.53405
NC,36.469494,-81.330979
NC,35.601448,-80.994261
NC,36.482727,-81.153858
NC,36.334376,-80.864206
