35.499597282601684,-80.84283515810966
35.508666514845366,-80.83723068237305
35.44539310232219,-80.87936282157898
35.22718156801215,-80.84309935569763
35.859143933585756,-78.66140127182007
34.20686897586702,-77.79354572296143
32.769603391621146,-79.92926001548767
30.162067040804416,-81.35530471801758
28.594243868270194,-81.3465017080307
26.131610374404218,-81.80640935897827
30.284937521029544,-97.73407459259033
40.70700243680768,-74.01126623153687
41.10478109890432,-73.3521294593811
41.99562088186661,-72.8299355506897
42.86086645611154,-76.9757080078125
44.8742103341999,-93.57724070549011
46.859860886850846,-113.97919535636902
39.64096274280151,-106.37456953525543
38.95220037373824,-120.10251760482788
36.37149605216152,-121.90174877643585
33.84361561746012,-116.21543884277344
33.42641816252868,-111.93245261907578
48.532521108675226,-123.01614761352539
47.67035099305486,-122.12006449699402
36.999086,-109.045224
42.011494,-72.805718
46.537464,-87.395281
36.774946,-102.837934
